NumDots,NumNumericChars,SubdomainLevel,RandomString,UrlLength,QueryLength,PathLevel,NumDashInHostname,HostnameLength,NumDash,NumQueryComponents,HttpsInHostname,IpAddress,NumUnderscore,Label
2,0,3,0,29,0,3,0,22,0,0,0,0,0,0
2,4,1,0,45,0,3,0,4,0,0,0,0,0,0
1,8,2,0,53,0,4,3,11,3,0,0,0,0,0
2,5,3,0,50,24,2,0,14,0,2,0,0,0,0
1,6,2,0,112,0,5,14,13,14,0,0,0,0,0
1,0,2,0,27,0,2,0,11,0,0,0,0,1,0
1,2,2,0,25,0,4,1,16,1,0,0,0,0,0
2,0,3,0,31,0,2,2,10,2,0,0,0,0,0
2,6,3,0,32,0,5,0,7,0,0,0,0,0,0
2,8,3,0,69,0,2,8,27,8,0,0,0,0,0
1,0,2,0,31,0,3,0,20,0,0,0,0,0,0
1,0,2,0,22,0,2,0,10,0,0,0,0,0,0
1,5,2,0,52,0,5,1,16,1,0,0,0,1,0
1,6,2,0,69,0,3,7,14,7,0,0,0,0,0
1,0,2,0,108,0,4,11,20,11,0,0,0,0,0
2,0,3,0,30,0,4,0,17,0,0,0,0,0,0
1,0,2,0,45,0,2,0,6,0,0,0,0,6,0
2,4,3,0,58,0,4,2,18,2,0,0,0,0,0
2,0,3,0,42,0,3,0,10,0,0,0,0,2,0
1,0,2,0,27,0,4,0,11,0,0,0,0,0,0
2,0,3,0,32,0,3,0,15,0,0,0,0,0,0
2,0,3,0,29,0,3,0,23,0,0,0,0,0,0
2,0,3,0,39,0,2,0,25,0,0,0,0,0,0
2,1,3,0,30,0,2,0,17,0,0,0,0,0,0
3,0,4,0,45,0,4,0,21,0,0,0,0,0,0
1,3,2,0,28,0,3,0,13,0,0,0,0,0,0
1,6,2,0,41,0,4,2,11,2,0,0,0,0,0
3,7,4,0,38,6,3,0,12,0,1,0,0,0,0
2,0,3,0,40,0,3,0,19,0,0,0,0,1,0
1,0,2,0,26,0,2,0,11,0,0,0,0,0,0
2,13,3,0,86,44,4,0,10,2,3,0,0,0,0
2,0,3,0,41,0,3,1,22,1,0,0,0,0,0
3,0,4,0,88,0,4,0,28,0,0,0,0,4,0
1,0,2,0,41,0,3,1,15,1,0,0,0,0,0
2,2,3,0,51,11,3,1,20,1,1,0,0,0,0
3,9,3,0,80,42,2,0,22,7,0,0,0,0,0
2,8,3,0,86,0,7,5,11,5,0,0,0,0,0
1,8,2,0,85,0,6,9,17,9,0,0,0,0,0
1,0,2,0,24,0,4,0,10,0,0,0,0,0,0
1,0,2,0,15,0,2,0,14,0,0,0,0,0,0
3,0,4,0,40,0,5,0,16,0,0,0,0,0,0
2,8,3,0,92,0,4,8,12,8,0,0,0,0,0
2,8,3,0,68,0,2,6,15,6,0,0,0,0,0
2,0,3,0,51,0,6,0,9,0,0,0,0,0,0
2,7,3,0,51,0,5,2,16,2,0,0,0,0,0
2,6,3,0,49,0,3,3,15,3,0,0,0,0,0
1,0,2,0,58,0,3,5,14,5,0,0,0,0,0
1,10,2,0,23,0,2,1,10,1,0,0,0,0,0
2,0,3,0,25,0,2,0,24,0,0,0,0,0,0
1,7,2,0,38,0,6,1,12,1,0,0,0,0,0
1,8,2,0,77,0,6,8,11,8,0,0,0,0,0
2,5,3,0,29,0,2,0,14,0,0,0,0,0,0
2,1,3,0,64,37,2,0,13,0,3,0,0,0,0
1,0,2,0,19,0,2,0,10,0,0,0,0,0,0
1,0,2,0,22,0,2,0,13,0,0,0,0,0,0
2,0,3,0,61,0,4,0,18,0,0,0,0,0,0
3,3,4,0,57,7,2,0,27,0,1,0,0,0,0
3,0,4,0,58,0,5,0,27,0,0,0,0,0,0
2,0,3,0,76,0,7,0,14,0,0,0,0,0,0
2,3,3,0,26,0,3,0,14,0,0,0,0,0,0
1,0,2,0,56,0,3,3,15,3,0,0,0,0,0
4,11,5,0,72,0,2,7,17,7,0,0,0,0,0
3,10,4,0,40,0,3,0,20,0,0,0,0,0,0
2,0,3,0,21,0,2,0,20,0,0,0,0,0,0
1,0,2,0,18,0,2,0,17,0,0,0,0,0,0
1,4,2,0,40,0,2,3,12,3,0,0,0,0,0
4,0,5,0,29,0,3,0,14,0,0,0,0,0,0
1,4,2,0,62,0,3,5,14,5,0,0,0,0,0
1,0,2,0,9,0,2,0,8,0,0,0,0,0,0
2,1,3,0,23,0,2,0,9,0,0,0,0,0,0
2,12,3,0,50,0,5,2,20,2,0,0,0,0,0
2,6,3,0,77,0,9,1,20,1,0,0,0,0,0
3,0,4,0,54,0,4,0,20,0,0,0,0,0,0
2,0,3,0,41,0,3,0,16,0,0,0,0,2,0
1,7,2,0,25,0,4,0,8,0,0,0,0,0,0
1,0,2,0,47,0,4,1,14,1,0,0,0,0,0
2,1,3,0,33,0,4,0,17,0,0,0,0,0,0
2,3,3,0,51,0,3,0,15,0,0,0,0,1,0
2,7,3,0,56,0,2,4,8,4,0,0,0,4,0
2,1,3,0,42,0,4,0,22,0,0,0,0,0,0
2,5,3,0,53,25,2,0,14,0,2,0,0,0,0
1,5,2,0,41,0,5,1,11,1,0,0,0,0,0
2,8,3,0,39,12,2,0,18,0,1,0,0,0,0
1,0,2,0,32,17,2,0,13,0,2,0,0,0,0
1,5,2,0,34,0,4,1,11,1,0,0,0,0,0
2,4,3,0,27,0,2,0,11,0,0,0,0,0,0
2,8,3,0,70,0,2,7,15,7,0,0,0,0,0
1,0,2,0,33,0,2,0,32,0,0,0,0,0,0
1,0,2,0,20,0,2,0,19,0,0,0,0,0,0
1,0,2,0,22,0,2,0,21,0,0,0,0,0,0
2,5,3,0,65,0,4,5,14,5,0,0,0,0,0
1,0,2,0,33,0,4,0,12,0,0,0,0,1,0
2,3,3,0,35,0,4,1,15,1,0,0,0,0,0
2,0,3,0,37,0,3,0,17,0,0,0,0,1,0
1,0,2,0,14,0,2,0,13,0,0,0,0,0,0
1,0,2,0,21,0,2,0,20,0,0,0,0,0,0
1,6,2,0,40,0,5,1,9,1,0,0,0,0,0
2,5,3,0,47,0,3,0,31,0,0,0,0,0,0
2,0,3,0,34,0,3,0,15,0,0,0,0,0,0
1,10,2,0,62,0,4,4,9,4,0,0,0,0,0
4,4,5,0,58,0,3,4,27,4,0,0,0,0,0
2,9,3,0,68,44,2,0,9,0,1,0,0,0,0
1,0,2,0,43,0,4,1,20,1,0,0,0,0,0
1,0,2,0,21,0,2,0,10,0,0,0,0,0,0
1,5,2,0,69,0,3,6,13,6,0,0,0,0,0
1,0,2,0,45,0,3,4,10,4,0,0,0,0,0
2,0,3,0,37,0,3,0,19,0,0,0,0,1,0
2,5,3,0,34,0,5,1,8,1,0,0,0,0,0
1,0,2,0,65,0,3,0,17,0,0,0,0,7,0
2,0,3,0,26,0,3,1,16,1,0,0,0,0,0
2,5,3,0,278,248,3,0,14,0,3,0,0,0,0
1,4,2,0,60,0,6,4,21,4,0,0,0,0,0
2,4,3,0,81,0,4,0,11,0,0,0,0,1,0
2,8,3,0,65,0,4,0,17,0,0,0,0,0,0
3,0,4,0,34,0,2,2,10,2,0,0,0,0,0
2,0,3,0,46,0,3,2,10,2,0,0,0,0,0
2,0,3,0,43,0,2,2,19,2,0,0,0,0,0
4,0,5,0,45,0,4,0,19,0,0,0,0,0,0
2,8,3,0,41,0,2,0,17,0,0,0,0,3,0
2,0,3,0,70,0,6,2,21,2,0,0,0,0,0
2,0,3,0,31,0,3,0,9,0,0,0,0,0,0
3,3,4,0,51,0,5,0,19,0,0,0,0,0,0
2,0,3,0,29,0,3,0,12,0,0,0,0,1,0
2,0,3,0,31,0,2,0,30,0,0,0,0,0,0
2,6,3,0,57,0,6,0,27,0,0,0,0,0,0
1,0,2,0,32,0,2,0,12,0,0,0,0,0,0
2,13,3,0,84,40,4,0,10,1,3,0,0,0,0
1,0,2,0,28,0,2,0,27,0,0,0,0,0,0
3,0,4,0,40,0,3,1,19,1,0,0,0,0,0
2,0,3,0,52,0,3,0,16,0,0,0,0,4,0
2,17,3,0,62,0,3,0,10,0,0,0,0,5,0
1,0,2,0,34,0,3,0,18,0,0,0,0,0,0
2,7,3,0,58,0,2,4,15,4,0,0,0,0,0
2,1,3,0,40,0,3,0,18,0,0,0,0,0,0
1,0,2,0,27,0,3,1,10,1,0,0,0,0,0
1,0,2,0,31,13,2,0,11,0,1,0,0,0,0
3,7,4,0,43,12,2,0,29,0,1,0,0,0,0
2,5,3,0,71,0,4,4,20,4,0,0,0,0,0
1,2,2,0,31,13,2,0,11,0,1,0,0,0,0
4,1,5,0,37,4,2,0,14,0,1,0,0,1,0
1,2,2,0,36,0,4,2,9,2,0,0,0,0,0
1,7,2,0,45,0,5,1,13,1,0,0,0,0,0
2,0,3,0,16,0,2,0,15,0,0,0,0,0,0
1,0,2,0,27,0,2,0,26,0,0,0,0,0,0
2,7,3,0,66,0,6,2,14,2,0,0,0,0,0
2,0,3,0,39,0,3,1,8,1,0,0,0,0,0
1,23,2,0,135,86,3,2,30,6,5,0,0,0,0
3,0,4,0,89,0,3,6,27,6,0,0,0,0,0
2,0,3,0,26,0,2,0,25,0,0,0,0,0,0
2,0,3,0,66,0,5,1,19,1,0,0,0,0,0
1,0,2,0,28,0,3,0,10,0,0,0,0,1,0
3,0,4,0,28,0,2,0,16,0,0,0,0,0,0
2,11,3,0,72,0,3,8,16,8,0,0,0,0,0
1,4,2,0,20,0,2,1,11,1,0,0,0,0,0
2,9,3,0,64,0,8,3,17,3,0,0,0,0,0
1,3,2,0,28,0,3,0,13,0,0,0,0,0,0
1,0,2,0,21,0,2,0,20,0,0,0,0,0,0
1,0,2,0,18,0,2,0,11,0,0,0,0,0,0
2,0,3,0,21,0,3,0,12,0,0,0,0,0,0
1,0,2,0,98,0,4,12,9,12,0,0,0,0,0
1,4,2,0,31,6,2,0,23,0,1,0,0,0,0
2,3,3,0,46,15,2,0,17,0,1,0,0,1,0
3,9,4,0,45,16,3,0,18,0,1,0,0,0,0
1,15,2,0,73,0,4,5,12,5,0,0,0,0,0
1,7,2,0,27,0,4,0,8,0,0,0,0,0,0
2,0,3,0,33,0,3,0,13,0,0,0,0,0,0
3,0,4,0,34,0,4,0,17,0,0,0,0,0,0
2,4,3,0,27,0,3,0,14,0,0,0,0,0,0
1,0,2,0,30,0,3,0,21,0,0,0,0,0,0
1,0,2,0,11,0,2,0,10,0,0,0,0,0,0
2,0,3,0,55,0,2,4,13,4,0,0,0,0,0
1,9,2,0,22,0,2,1,10,1,0,0,0,0,0
1,0,2,0,52,20,2,0,30,0,1,0,0,0,0
2,0,3,0,34,0,4,0,6,0,0,0,0,0,0
2,0,3,0,30,0,3,0,16,0,0,0,0,1,0
3,0,4,0,29,0,2,0,15,0,0,0,0,0,0
2,0,3,0,32,0,2,0,17,0,0,0,0,1,0
3,0,4,0,41,0,4,0,18,0,0,0,0,0,0
1,0,2,0,62,0,3,5,10,5,0,0,0,0,0
3,6,4,0,70,0,4,4,23,4,0,0,0,0,0
2,0,3,0,20,0,2,0,19,0,0,0,0,0,0
1,8,2,0,74,0,3,10,18,10,0,0,0,0,0
1,0,2,0,33,0,4,0,12,0,0,0,0,1,0
1,0,2,0,43,0,3,2,21,2,0,0,0,0,0
1,14,2,0,81,0,6,6,15,6,0,0,0,0,0
2,2,3,0,32,0,2,0,23,0,0,0,0,0,0
1,6,2,0,62,0,4,4,10,4,0,0,0,0,0
1,6,2,0,135,0,6,14,14,14,0,0,0,0,0
1,0,2,0,26,0,3,0,12,0,0,0,0,0,0
2,0,3,0,73,0,5,6,21,6,0,0,0,0,0
1,0,2,0,53,0,3,6,13,6,0,0,0,0,0
2,12,3,0,59,30,2,0,11,0,2,0,0,2,0
1,1,2,0,48,6,6,0,12,0,1,0,0,0,0
1,6,2,0,51,0,5,0,15,0,0,0,0,0,0
1,0,2,0,20,0,2,0,19,0,0,0,0,0,0
1,0,2,0,25,0,2,0,24,0,0,0,0,0,0
1,8,2,0,103,0,7,11,12,11,0,0,0,0,0
1,0,2,0,24,0,3,0,17,0,0,0,0,0,0
1,0,2,0,33,0,4,0,16,0,0,0,0,0,0
1,0,2,0,13,0,2,0,12,0,0,0,0,0,0
2,0,3,0,35,0,3,0,20,0,0,0,0,1,0
1,0,2,0,31,13,2,0,11,0,1,0,0,0,0
1,3,2,0,25,0,3,0,13,0,0,0,0,0,0
3,6,4,0,63,0,4,1,34,1,0,0,0,0,0
2,0,3,0,35,0,2,1,19,1,0,0,0,0,0
1,0,2,0,20,0,2,0,11,0,0,0,0,0,0
1,4,2,0,31,13,2,0,11,0,1,0,0,0,0
1,4,2,0,47,0,3,2,21,2,0,0,0,0,0
1,3,2,0,30,0,3,0,13,0,0,0,0,0,0
4,0,5,0,39,0,2,0,26,0,0,0,0,0,0
2,0,3,0,53,0,4,1,19,1,0,0,0,0,0
2,10,3,0,64,0,4,5,14,5,0,0,0,0,0
1,0,2,0,26,0,2,1,10,1,0,0,0,0,0
2,6,3,0,75,0,6,0,22,0,0,0,0,1,0
2,0,3,0,48,0,3,1,27,1,0,0,0,0,0
1,0,2,0,41,0,2,0,6,0,0,0,0,5,0
2,0,3,0,57,0,3,1,16,1,0,0,0,2,0
1,0,2,0,15,0,2,0,14,0,0,0,0,0,0
2,6,3,0,57,0,5,3,16,3,0,0,0,0,0
2,10,3,0,104,0,12,0,8,0,0,0,0,0,0
3,1,4,0,32,0,3,0,15,0,0,0,0,0,0
1,7,2,0,25,0,4,0,8,0,0,0,0,0,0
3,8,4,0,49,0,4,0,25,0,0,0,0,0,0
3,0,4,0,44,0,4,0,19,0,0,0,0,0,0
3,0,4,0,58,0,4,0,20,0,0,0,0,1,0
1,0,2,0,20,0,3,0,12,0,0,0,0,0,0
2,0,3,0,32,0,2,1,10,1,0,0,0,0,0
1,0,2,0,12,0,2,0,11,0,0,0,0,0,0
3,6,4,0,149,0,5,16,24,16,0,0,0,1,0
2,0,3,0,43,0,3,0,16,0,0,0,0,1,0
1,4,2,0,39,0,6,1,12,1,0,0,0,0,0
1,0,2,0,24,0,2,0,16,0,0,0,0,0,0
2,0,3,0,28,0,3,0,15,0,0,0,0,0,0
2,6,3,0,49,20,2,0,15,0,2,0,0,1,0
1,4,2,0,26,0,2,0,10,0,0,0,0,0,0
1,0,2,0,39,0,4,1,19,1,0,0,0,0,0
1,0,2,0,21,0,4,0,14,0,0,0,0,0,0
2,0,3,0,41,0,3,0,22,0,0,0,0,1,0
2,6,3,0,67,0,3,4,18,4,0,0,0,2,0
1,12,2,0,64,0,6,1,13,1,0,0,0,2,0
2,14,3,0,88,39,4,0,10,1,3,0,0,0,0
2,0,3,0,42,0,3,0,14,0,0,0,0,1,0
2,1,3,0,51,0,4,0,20,0,0,0,0,0,0
2,0,3,0,35,0,3,0,16,0,0,0,0,1,0
3,4,4,0,40,0,3,0,18,0,0,0,0,0,0
2,5,3,0,87,0,3,8,28,8,0,0,0,0,0
1,6,2,0,76,0,3,7,12,7,0,0,0,0,0
2,0,3,0,62,0,3,3,18,3,0,0,0,0,0
3,7,4,0,114,0,5,13,17,13,0,0,0,0,0
4,12,5,0,76,0,8,0,25,0,0,0,0,1,0
2,11,3,0,80,0,4,5,24,5,0,0,0,0,0
1,2,2,0,207,0,4,23,27,23,0,0,0,0,0
1,0,2,0,29,0,4,0,11,0,0,0,0,0,0
1,6,2,0,78,0,2,7,9,7,0,0,0,0,0
1,8,2,0,77,0,4,7,16,7,0,0,0,0,0
2,17,3,0,58,25,3,0,17,0,1,0,0,0,0
1,0,2,0,31,0,3,2,14,2,0,0,0,0,0
1,4,2,0,16,0,2,0,11,0,0,0,0,0,0
1,0,2,0,22,0,2,0,13,0,0,0,0,0,0
1,11,2,0,58,0,4,4,16,4,0,0,0,0,0
3,4,4,0,36,0,3,0,20,0,0,0,0,0,0
1,6,2,0,79,0,3,8,17,8,0,0,0,0,0
2,6,3,0,67,0,4,3,25,3,0,0,0,0,0
2,0,3,0,27,0,2,0,26,0,0,0,0,0,0
1,0,2,0,20,0,2,0,19,0,0,0,0,0,0
1,0,2,0,16,0,2,0,15,0,0,0,0,0,0
2,3,3,0,34,0,3,0,22,0,0,0,0,0,0
2,0,3,0,23,0,2,0,22,0,0,0,0,0,0
2,3,3,0,26,0,3,0,14,0,0,0,0,0,0
1,1,2,0,31,13,2,0,11,0,1,0,0,0,0
1,4,2,0,31,13,2,0,11,0,1,0,0,1,0
2,0,3,0,27,0,3,0,16,0,0,0,0,0,0
3,0,4,0,21,0,3,0,16,0,0,0,0,0,0
2,0,3,0,36,0,2,0,25,0,0,0,0,0,0
1,6,2,0,56,0,4,4,10,4,0,0,0,0,0
2,0,3,0,33,0,3,0,16,0,0,0,0,1,0
3,0,4,0,40,0,3,0,19,0,0,0,0,0,0
1,4,2,0,58,0,4,4,10,4,0,0,0,0,0
1,3,2,0,29,0,3,0,13,0,0,0,0,0,0
2,4,3,0,56,25,2,0,19,0,1,0,0,0,0
1,7,2,0,63,0,3,7,17,7,0,0,0,0,0
1,6,2,0,26,0,3,0,12,0,0,0,0,0,0
2,7,3,0,42,0,3,0,10,0,0,0,0,1,0
2,0,3,0,76,0,5,0,14,0,0,0,0,9,0
1,0,2,0,48,0,2,4,47,4,0,0,0,0,0
2,8,3,0,46,0,4,0,22,0,0,0,0,0,0
4,3,5,0,51,0,5,0,18,0,0,0,0,0,0
2,0,2,0,49,12,4,2,9,2,1,0,0,0,0
2,0,3,0,21,0,2,0,20,0,0,0,0,0,0
1,0,2,0,52,0,4,3,17,3,0,0,0,0,0
1,0,2,0,19,0,2,0,18,0,0,0,0,0,0
1,15,2,0,56,0,4,2,12,2,0,0,0,0,0
2,0,3,0,37,0,3,0,17,0,0,0,0,1,0
1,0,2,0,18,0,2,0,17,0,0,0,0,0,0
1,0,2,0,18,0,2,0,6,0,0,0,0,1,0
2,0,3,0,43,0,4,1,24,1,0,0,0,0,0
2,3,3,0,53,23,3,1,12,1,1,0,0,1,0
2,0,3,0,31,0,2,0,16,0,0,0,0,0,0
3,0,4,0,39,0,3,0,29,0,0,0,0,0,0
4,10,5,0,97,0,2,2,18,2,0,0,0,0,0
1,0,2,0,19,0,2,0,11,0,0,0,0,0,0
2,4,3,0,27,0,3,0,14,0,0,0,0,0,0
2,0,3,0,34,0,4,0,16,0,0,0,0,0,0
2,0,3,0,27,0,2,0,26,0,0,0,0,0,0
1,1,2,0,33,0,4,1,9,1,0,0,0,0,0
1,0,2,0,26,0,2,0,25,0,0,0,0,0,0
2,0,3,0,55,0,2,0,23,0,0,0,0,0,0
1,0,2,0,36,0,4,0,16,0,0,0,0,0,0
2,8,3,0,90,0,6,8,23,8,0,0,0,0,0
2,0,3,0,47,0,4,0,23,0,0,0,0,1,0
2,0,3,0,28,0,2,0,27,0,0,0,0,0,0
1,0,2,0,17,0,3,0,11,0,0,0,0,0,0
2,8,3,0,69,0,2,6,15,6,0,0,0,0,0
1,5,2,0,45,0,2,4,17,4,0,0,0,0,0
2,9,3,0,50,0,4,2,18,2,0,0,0,0,0
3,0,4,0,37,0,3,0,15,0,0,0,0,0,0
1,7,2,0,32,0,3,0,19,0,0,0,0,0,0
2,0,3,0,21,0,2,0,16,0,0,0,0,0,0
2,2,3,0,28,0,4,0,14,0,0,0,0,0,0
1,0,2,0,18,0,2,0,11,0,0,0,0,0,0
3,11,4,0,58,0,5,0,31,0,0,0,0,0,0
2,7,3,0,62,0,4,3,19,3,0,0,0,0,0
2,1,3,0,34,0,3,0,18,0,0,0,0,0,0
2,0,3,0,45,0,4,0,18,0,0,0,0,0,0
1,8,2,0,50,0,5,2,16,2,0,0,0,0,0
3,6,4,0,83,0,4,3,30,3,0,0,0,0,0
3,0,4,0,55,0,3,0,20,0,0,0,0,2,0
1,0,2,0,39,0,3,0,10,0,0,0,0,1,0
3,6,4,0,71,0,4,0,15,0,0,0,0,2,0
2,7,3,0,93,0,3,7,11,7,0,0,0,0,0
2,0,3,0,46,9,2,0,21,0,1,0,0,0,0
2,4,3,0,27,0,3,0,14,0,0,0,0,0,0
1,1,2,0,17,0,2,0,11,0,0,0,0,0,0
1,4,2,0,51,0,4,4,15,4,0,0,0,0,0
2,0,3,0,28,0,2,0,14,0,0,0,0,1,0
2,0,3,0,42,0,3,2,11,2,0,0,0,0,0
1,8,2,0,56,0,6,2,14,2,0,0,0,0,0
2,0,3,0,66,0,2,5,21,5,0,0,0,0,0
1,0,2,0,50,0,3,0,11,0,0,0,0,0,0
1,0,2,0,25,0,2,0,24,0,0,0,0,0,0
2,0,3,0,52,26,2,0,14,0,2,0,0,0,0
2,5,3,0,65,12,4,0,21,0,1,0,0,1,0
2,11,3,0,52,0,7,0,13,0,0,0,0,0,0
1,10,2,0,23,0,2,1,10,1,0,0,0,0,0
1,13,2,0,69,0,6,4,15,4,0,0,0,0,0
1,0,2,0,50,0,3,0,21,0,0,0,0,2,0
1,6,2,0,140,0,5,20,11,20,0,0,0,0,0
2,0,3,0,53,18,2,0,22,0,1,0,0,0,0
1,0,2,0,29,16,2,0,11,0,1,0,0,0,0
1,0,2,0,60,0,2,6,12,6,0,0,0,0,0
1,0,2,0,36,0,5,0,8,0,0,0,0,0,0
2,0,3,0,24,0,3,0,17,0,0,0,0,0,0
2,0,3,0,63,0,5,0,14,0,0,0,0,4,0
1,6,2,0,69,0,4,5,13,5,0,0,0,0,0
2,0,3,0,31,0,2,0,30,0,0,0,0,0,0
2,0,3,0,31,0,2,0,30,0,0,0,0,0,0
2,0,3,0,17,0,2,0,16,0,0,0,0,0,0
1,0,2,0,24,0,2,0,23,0,0,0,0,0,0
1,0,2,0,31,13,2,0,11,0,1,0,0,1,0
2,4,3,0,32,0,3,0,12,0,0,0,0,0,0
2,0,3,0,60,0,6,2,7,2,0,0,0,0,0
3,0,4,0,40,0,3,0,21,0,0,0,0,0,0
2,4,3,0,39,0,5,0,11,0,0,0,0,0,0
1,10,2,0,117,0,4,14,8,14,0,0,0,0,0
2,0,3,0,22,0,2,0,15,0,0,0,0,0,0
2,0,3,0,33,0,3,0,13,0,0,0,0,0,0
4,5,5,0,54,5,5,0,13,0,1,0,0,0,0
3,0,4,0,17,0,2,0,16,0,0,0,0,0,0
2,2,3,0,47,11,2,0,16,0,1,0,0,2,0
2,0,3,0,51,0,3,4,15,4,0,0,0,0,0
1,0,2,0,37,0,2,2,16,2,0,0,0,0,0
2,0,3,0,59,0,3,0,21,0,0,0,0,3,0
3,0,4,0,38,0,4,0,22,0,0,0,0,0,0
1,4,2,0,36,15,3,0,8,0,1,0,0,1,0
1,2,2,0,31,13,2,0,11,0,1,0,0,0,0
1,12,2,0,40,0,4,0,12,0,0,0,0,0,0
1,6,2,0,50,0,4,3,10,3,0,0,0,0,0
1,0,2,0,23,0,2,0,22,0,0,0,0,0,0
1,0,2,0,41,0,3,0,19,0,0,0,0,0,0
1,0,2,0,30,0,2,1,29,1,0,0,0,0,0
2,0,3,0,76,0,2,0,42,0,0,0,0,0,0
2,0,3,0,36,0,4,1,24,1,0,0,0,0,0
3,1,4,0,27,0,3,0,10,0,0,0,0,0,0
2,0,3,0,46,0,2,0,18,0,0,0,0,0,0
3,15,4,0,55,0,3,0,10,0,0,0,0,1,0
2,0,3,0,36,0,4,0,17,0,0,0,0,0,0
1,0,2,0,26,0,3,0,17,0,0,0,0,0,0
2,0,3,0,31,0,3,1,15,1,0,0,0,0,0
1,0,2,0,25,0,2,0,10,0,0,0,0,0,0
3,0,4,0,38,0,3,0,16,0,0,0,0,1,0
2,9,3,0,57,0,3,1,18,1,0,0,0,3,0
3,6,4,0,79,0,4,5,29,5,0,0,0,0,0
1,6,2,0,24,10,2,0,12,0,1,0,0,0,0
2,0,3,0,25,0,3,0,13,0,0,0,0,1,0
2,2,3,0,59,0,3,2,16,2,0,0,0,2,0
1,3,2,0,26,0,4,1,14,1,0,0,0,0,0
1,4,2,0,33,0,2,0,20,0,0,0,0,0,0
1,0,2,0,34,0,2,0,6,0,0,0,0,2,0
2,0,3,0,32,0,3,0,22,0,0,0,0,0,0
2,0,3,0,31,0,3,1,15,1,0,0,0,0,0
1,8,2,0,71,0,6,7,11,7,0,0,0,0,0
3,3,4,0,42,13,2,0,16,0,1,0,0,0,0
1,6,2,0,59,0,4,4,15,4,0,0,0,0,0
1,6,2,0,41,0,5,0,11,0,0,0,0,0,0
2,10,3,0,37,14,2,0,12,0,1,0,0,0,0
2,0,3,0,53,0,5,1,18,1,0,0,0,0,0
2,4,3,0,49,0,2,0,20,0,0,0,0,5,0
1,0,2,0,25,0,2,0,24,0,0,0,0,0,0
2,4,3,0,58,0,5,3,7,3,0,0,0,0,0
1,0,2,0,43,0,4,1,19,1,0,0,0,0,0
4,0,5,0,38,0,3,0,17,0,0,0,0,0,0
1,23,2,0,137,87,3,2,30,6,5,0,0,0,0
1,4,2,0,89,0,2,12,21,12,0,0,0,0,0
2,10,3,0,51,0,4,2,14,2,0,0,0,0,0
2,0,3,0,101,0,3,0,16,0,0,0,0,13,0
1,8,2,0,70,0,6,5,16,5,0,0,0,0,0
1,0,2,0,37,0,3,1,16,1,0,0,0,0,0
2,0,3,0,60,0,4,0,36,0,0,0,0,0,0
1,0,2,0,38,0,5,0,9,0,0,0,0,0,0
1,5,2,0,18,0,3,0,11,0,0,0,0,0,0
1,15,2,0,58,0,4,1,12,1,0,0,0,0,0
2,0,3,0,47,0,3,1,18,1,0,0,0,0,0
3,2,4,0,28,0,3,0,14,0,0,0,0,0,0
2,11,3,0,29,0,4,0,7,0,0,0,0,0,0
1,0,2,0,21,0,2,0,20,0,0,0,0,0,0
1,6,2,0,46,0,5,2,17,2,0,0,0,0,0
1,0,2,0,33,0,5,0,12,0,0,0,0,0,0
3,7,4,0,55,11,2,0,31,0,1,0,0,0,0
2,7,3,0,47,15,2,0,21,0,1,0,0,2,0
1,0,2,0,101,0,3,12,16,12,0,0,0,0,0
1,1,2,0,43,0,4,2,9,2,0,0,0,0,0
2,0,3,0,21,0,2,0,11,0,0,0,0,0,0
1,0,2,0,16,0,2,0,15,0,0,0,0,0,0
2,0,3,0,24,0,2,0,23,0,0,0,0,0,0
1,8,2,0,31,0,5,0,7,0,0,0,0,0,0
1,6,2,0,52,0,3,1,11,1,0,0,0,5,0
3,6,4,0,35,0,3,0,13,0,0,0,0,0,0
2,1,3,0,29,0,4,0,16,0,0,0,0,0,0
3,0,4,0,37,0,4,0,21,0,0,0,0,0,0
1,0,2,0,35,0,4,0,14,0,0,0,0,0,0
2,0,3,0,59,0,4,0,16,0,0,0,0,2,0
1,9,2,0,57,0,4,4,10,4,0,0,0,0,0
1,0,2,0,31,0,4,0,10,0,0,0,0,0,0
1,0,2,0,36,0,5,0,8,0,0,0,0,0,0
2,0,2,0,50,14,4,0,11,0,1,0,0,0,0
1,0,2,0,13,0,2,0,12,0,0,0,0,0,0
2,11,3,0,52,0,7,0,13,0,0,0,0,0,0
1,5,2,0,77,0,5,0,13,0,0,0,0,6,0
2,4,3,0,68,0,6,0,22,0,0,0,0,0,0
1,0,2,0,31,0,4,1,16,1,0,0,0,0,0
1,3,2,0,31,13,2,0,11,1,1,0,0,0,0
2,7,3,0,63,0,4,5,13,5,0,0,0,0,0
1,3,2,0,26,0,3,0,13,0,0,0,0,0,0
1,0,2,0,22,0,2,0,21,0,0,0,0,0,0
2,3,3,0,29,0,2,1,12,1,0,0,0,0,0
1,2,2,0,31,13,2,0,11,0,1,0,0,0,0
1,0,2,0,28,0,5,0,9,0,0,0,0,0,0
2,0,3,0,45,0,4,0,12,0,0,0,0,0,0
3,4,4,0,84,0,8,4,29,4,0,0,0,0,0
2,7,3,0,32,0,4,0,11,0,0,0,0,0,0
2,0,3,0,29,0,2,0,28,0,0,0,0,0,0
2,1,3,0,28,0,3,1,19,1,0,0,0,0,0
2,16,3,0,115,0,6,13,25,13,0,0,0,0,0
